 999 , 999 , 999 , 999 , 3.537418 , -2.752164 , 3.120605 , -2.134712 ,22393
 1000 , 1000 , 1000 , 1000 , 3.287134 , -2.218152 , 3.041415 , -1.976981 ,22427
 1000 , 1000 , 1000 , 1000 , 2.866767 , -1.810135 , 2.946658 , -1.812016 ,22460
 999 , 999 , 999 , 999 , 2.423824 , -1.245873 , 2.851813 , -1.640712 ,22493
 1000 , 1000 , 1000 , 1000 , 2.109919 , -0.890385 , 2.773612 , -1.469748 ,22527
 1000 , 1000 , 1000 , 1000 , 1.775937 , -0.573682 , 2.724164 , -1.302815 ,22560
 1000 , 1000 , 1000 , 1000 , 1.505789 , -0.218999 , 2.707829 , -1.141060 ,22593
 1000 , 1000 , 1000 , 1000 , 1.723873 , -0.136795 , 2.733284 , -0.989994 ,22627
 999 , 999 , 999 , 999 , 1.882549 , 0.081835 , 2.794933 , -0.848551 ,22660
 1000 , 1000 , 1000 , 1000 , 2.037322 , 0.218727 , 2.878183 , -0.719506 ,22693
 1000 , 1000 , 1000 , 1000 , 2.493962 , 0.273976 , 2.974428 , -0.604323 ,22727
 999 , 999 , 999 , 999 , 2.876344 , 0.328589 , 3.067784 , -0.503878 ,22760
 1000 , 1000 , 1000 , 1000 , 3.137572 , 0.369750 , 3.142413 , -0.418514 ,22793
 999 , 999 , 999 , 999 , 3.292671 , 0.397649 , 3.185327 , -0.347838 ,22827
 999 , 999 , 999 , 999 , 3.381275 , 0.384640 , 3.191079 , -0.293175 ,22860
 999 , 999 , 999 , 999 , 3.357127 , 0.314980 , 3.159195 , -0.254081 ,22893
 999 , 999 , 999 , 999 , 2.925033 , 0.384347 , 3.091048 , -0.228827 ,22927
 999 , 999 , 999 , 999 , 2.726539 , 0.410884 , 3.001072 , -0.217330 ,22960
 999 , 999 , 999 , 999 , 2.529548 , 0.382729 , 2.905954 , -0.220240 ,22993
 1000 , 1000 , 1000 , 1000 , 2.010893 , 0.506046 , 2.814990 , -0.235285 ,23027
 1000 , 1000 , 1000 , 1000 , 1.870199 , 0.436762 , 2.747527 , -0.264968 ,23060
 999 , 999 , 999 , 999 , 1.734588 , 0.491625 , 2.713244 , -0.306724 ,23093
 1000 , 1000 , 1000 , 1000 , 1.768639 , 0.466084 , 2.717570 , -0.361638 ,23127
 1000 , 1000 , 1000 , 1000 , 1.985025 , 0.314805 , 2.762243 , -0.431132 ,23160
 999 , 999 , 999 , 999 , 2.272756 , 0.383259 , 2.837965 , -0.511671 ,23193
 1000 , 1000 , 1000 , 1000 , 2.611508 , 0.259694 , 2.932728 , -0.604131 ,23227
 999 , 999 , 999 , 999 , 3.005937 , 0.013657 , 3.033878 , -0.710812 ,23260
 1000 , 1000 , 1000 , 1000 , 3.300906 , -0.109513 , 3.124689 , -0.827001 ,23293
 999 , 999 , 999 , 999 , 3.483461 , -0.370064 , 3.190853 , -0.953456 ,23327
 1000 , 1000 , 1000 , 1000 , 3.720680 , -0.812493 , 3.224565 , -1.090366 ,23360
 999 , 999 , 999 , 999 , 3.644689 , -1.072115 , 3.219373 , -1.233936 ,23393
 1000 , 1000 , 1000 , 1000 , 3.355209 , -1.484409 , 3.175770 , -1.383947 ,23427
 1000 , 1000 , 1000 , 1000 , 3.048763 , -2.018240 , 3.101347 , -1.539326 ,23460
 999 , 999 , 999 , 999 , 2.628946 , -2.505634 , 3.008209 , -1.695804 ,23493
 1000 , 1000 , 1000 , 1000 , 2.208658 , -3.059895 , 2.910966 , -1.852252 ,23527
 999 , 999 , 999 , 999 , 1.771669 , -3.545036 , 2.823376 , -2.002860 ,23560
 999 , 999 , 999 , 999 , 1.568491 , -4.116879 , 2.760962 , -2.147645 ,23593
 999 , 999 , 999 , 999 , 1.308633 , -4.550165 , 2.729675 , -2.280332 ,23627
 999 , 999 , 999 , 999 , 1.400770 , -4.977124 , 2.737146 , -2.398474 ,23660
 1000 , 1000 , 1000 , 1000 , 1.592772 , -5.348356 , 2.779814 , -2.498337 ,23693
 999 , 999 , 999 , 999 , 1.935287 , -5.649235 , 2.849538 , -2.576918 ,23727
 1000 , 1000 , 1000 , 1000 , 2.437756 , -5.764948 , 2.936827 , -2.628896 ,23760
 999 , 999 , 999 , 999 , 2.857222 , -6.026727 , 3.025581 , -2.656651 ,23793
 999 , 999 , 999 , 999 , 3.243952 , -5.984840 , 3.101662 , -2.655201 ,23827
 999 , 999 , 999 , 999 , 3.566953 , -5.804200 , 3.152839 , -2.622447 ,23860
 1000 , 1000 , 1000 , 1000 , 3.771739 , -5.558697 , 3.173100 , -2.560395 ,23893
 999 , 999 , 999 , 999 , 3.643764 , -5.193215 , 3.156021 , -2.467965 ,23927
 999 , 999 , 999 , 999 , 3.464038 , -4.607130 , 3.104819 , -2.345221 ,23960
 1000 , 1000 , 1000 , 1000 , 3.198968 , -4.055144 , 3.030099 , -2.196630 ,23993
 999 , 999 , 999 , 999 , 2.816068 , -3.324862 , 2.942513 , -2.025211 ,24027
 999 , 999 , 999 , 999 , 2.428662 , -2.703280 , 2.857055 , -1.836494 ,24060
 1000 , 1000 , 1000 , 1000 , 2.067876 , -1.971976 , 2.787893 , -1.634452 ,24093
 1000 , 1000 , 1000 , 1000 , 1.793121 , -1.218120 , 2.744834 , -1.423833 ,24127
 1000 , 1000 , 1000 , 1000 , 1.614011 , -0.601766 , 2.734784 , -1.212393 ,24160
 1000 , 1000 , 1000 , 1000 , 1.737963 , 0.109461 , 2.762210 , -1.002990 ,24193
 999 , 999 , 999 , 999 , 1.878557 , 0.836318 , 2.820980 , -0.800057 ,24227
 1000 , 1000 , 1000 , 1000 , 2.171795 , 1.338392 , 2.901600 , -0.610685 ,24260
 999 , 999 , 999 , 999 , 2.567518 , 1.761442 , 2.993385 , -0.439177 ,24293
 1000 , 1000 , 1000 , 1000 , 2.814532 , 2.035363 , 3.078388 , -0.290152 ,24327
 1000 , 1000 , 1000 , 1000 , 3.116923 , 2.323512 , 3.145452 , -0.166473 ,24360
 999 , 999 , 999 , 999 , 3.315566 , 2.424392 , 3.183786 , -0.069623 ,24393
 1000 , 1000 , 1000 , 1000 , 3.412807 , 2.452682 , 3.187707 , -0.001234 ,24427
 1000 , 1000 , 1000 , 1000 , 3.341510 , 2.341120 , 3.155265 , 0.036564 ,24460
 999 , 999 , 999 , 999 , 3.143149 , 2.117629 , 3.091730 , 0.043385 ,24493
 1000 , 1000 , 1000 , 1000 , 2.821813 , 1.812619 , 3.007788 , 0.021690 ,24527
 1000 , 1000 , 1000 , 1000 , 2.551729 , 1.541630 , 2.918715 , -0.025714 ,24560
 1000 , 1000 , 1000 , 1000 , 2.200861 , 1.093393 , 2.836727 , -0.098153 ,24593
 1000 , 1000 , 1000 , 1000 , 1.917930 , 0.588979 , 2.774390 , -0.193038 ,24627
 1000 , 1000 , 1000 , 1000 , 1.781121 , 0.041096 , 2.743864 , -0.308347 ,24660
 999 , 999 , 999 , 999 , 1.795213 , -0.328842 , 2.748670 , -0.437124 ,24693
 999 , 999 , 999 , 999 , 2.028769 , -0.863450 , 2.790099 , -0.578506 ,24727
 999 , 999 , 999 , 999 , 2.254512 , -1.360732 , 2.861283 , -0.728437 ,24760
 999 , 999 , 999 , 999 , 2.578570 , -1.769022 , 2.950257 , -0.882107 ,24793
 999 , 999 , 999 , 999 , 2.988133 , -2.055564 , 3.045045 , -1.035166 ,24827
 1000 , 1000 , 1000 , 1000 , 3.270829 , -2.514406 , 3.129401 , -1.187822 ,24860
 999 , 999 , 999 , 999 , 3.476184 , -2.623620 , 3.189937 , -1.332357 ,24893
 1000 , 1000 , 1000 , 1000 , 3.454584 , -2.903536 , 3.216902 , -1.471245 ,24927
 1000 , 1000 , 1000 , 1000 , 3.435574 , -3.009142 , 3.206881 , -1.599997 ,24960
 999 , 999 , 999 , 999 , 3.205881 , -3.150788 , 3.161468 , -1.718984 ,24993
 999 , 999 , 999 , 999 , 2.886987 , -3.231021 , 3.087605 , -1.827929 ,25027
 1000 , 1000 , 1000 , 1000 , 2.527243 , -3.379678 , 2.997240 , -1.927352 ,25060
 999 , 999 , 999 , 999 , 2.073608 , -3.296900 , 2.903284 , -2.013370 ,25093
 1000 , 1000 , 1000 , 1000 , 1.745431 , -3.341059 , 2.821018 , -2.088028 ,25127
 1000 , 1000 , 1000 , 1000 , 1.520847 , -3.372077 , 2.763867 , -2.151116 ,25160
 1000 , 1000 , 1000 , 1000 , 1.524572 , -3.325315 , 2.740313 , -2.202491 ,25193
 1000 , 1000 , 1000 , 1000 , 1.582333 , -3.441487 , 2.752853 , -2.244380 ,25227
 999 , 999 , 999 , 999 , 1.804757 , -3.542302 , 2.799906 , -2.275784 ,25260
 1000 , 1000 , 1000 , 1000 , 2.213871 , -3.576628 , 2.874277 , -2.295633 ,25293
 1000 , 1000 , 1000 , 1000 , 2.552898 , -3.583442 , 2.961369 , -2.302948 ,25327
 1000 , 1000 , 1000 , 1000 , 3.051657 , -3.684780 , 3.049738 , -2.298341 ,25360
 1000 , 1000 , 1000 , 1000 , 3.383863 , -3.741993 , 3.123306 , -2.280757 ,25393
 1000 , 1000 , 1000 , 1000 , 3.608283 , -3.815162 , 3.171351 , -2.250111 ,25427
 999 , 999 , 999 , 999 , 3.713256 , -3.837676 , 3.185133 , -2.205081 ,25460
 1000 , 1000 , 1000 , 1000 , 3.741086 , -3.768735 , 3.166145 , -2.144626 ,25493
 999 , 999 , 999 , 999 , 3.403288 , -3.748220 , 3.113455 , -2.070121 ,25527
 1000 , 1000 , 1000 , 1000 , 3.095730 , -3.701892 , 3.037141 , -1.981380 ,25560
 999 , 999 , 999 , 999 , 2.760195 , -3.447557 , 2.951637 , -1.877321 ,25593
 1000 , 1000 , 1000 , 1000 , 2.333201 , -3.267349 , 2.868870 , -1.760815 ,25627
 999 , 999 , 999 , 999 , 1.935706 , -2.911121 , 2.803042 , -1.630170 ,25660
 999 , 999 , 999 , 999 , 1.781468 , -2.563015 , 2.764816 , -1.489186 ,25693
 999 , 999 , 999 , 999 , 1.563881 , -2.181459 , 2.759091 , -1.340213 ,25727
